ax,ay
-1.3360903,0.5714387
-1.0427464,0.34556416
-1.0937645,0.38565964
-1.4457601,0.69111955
-1.1544161,0.46739158
-1.2014836,0.5070711
-1.5387137,0.81167954
-1.2516555,0.5864607
-1.2917283,0.625722
-1.3319861,0.6661636
-1.6542305,0.96875745
-1.0689603,0.47647104
-1.4135002,0.78353727
-1.4470996,0.8217018
-1.1571693,0.5934749
-1.1993322,0.6323878
-1.5296015,0.93774813
-1.5573311,0.97490925
-1.5828078,1.0127509
-1.2970958,0.7856645
-1.3327839,0.8224327
-1.3640226,0.8619657
-1.6466293,1.166364
-1.6594126,1.2044291
-1.4134535,0.970434
-1.441967,1.006707
-1.4679817,1.0427618
-1.2072117,0.8121151
-1.5282615,1.1134081
-1.5409664,1.1520534
-1.5550338,1.1885949
-1.5653408,1.2264938
-1.5774552,1.2616451
-1.5795422,1.2956475
-1.3492044,1.0590818
-1.5944996,1.3628958
-1.3966644,1.1258131
-1.4220147,1.1601148
-1.4410921,1.1950547
-1.4533932,1.2303534
-1.4645358,1.2658898
-1.4759309,1.3002565
-1.4809529,1.3330688
-1.27115,1.0942934
-1.5162119,1.3970551
-1.5201569,1.4276038
-1.525338,1.4593422
-1.5263864,1.489902
-1.531181,1.5205766
-1.3947532,1.2858198
-1.4030256,1.317472
-1.4081548,1.3505484
-1.4133841,1.3821522
-1.4186981,1.4124539
-1.4209716,1.4441109
-1.4494754,1.4717828
-1.4532672,1.5016247
-1.4565408,1.5319278
-1.4575325,1.561662
-1.4630089,1.5898937
-1.4870607,1.6172143
-1.3287573,1.3836932
-1.3348511,1.414203
-1.4979976,1.7045479
-1.3645365,1.4707203
-1.3691651,1.500953
-1.5290468,1.7866861
-1.3941976,1.5559537
-1.3957479,1.5849681
-1.3993788,1.6133434
-1.4225372,1.6394833
-1.4254899,1.6663481
-1.4260284,1.6941987
-1.2926451,1.4570719
-1.296252,1.4867005
-1.4570787,1.7756718
-1.3237916,1.5419334
-1.3268167,1.5698206
-1.3534153,1.5967085
-1.3549517,1.6258224
-1.3789566,1.6502388
-1.3797991,1.6788418
-1.3810786,1.704986
-1.4007672,1.7297503
-1.397612,1.7559124
-1.2700725,1.5192899
-1.271202,1.5489846
-1.296909,1.575914
-1.2998887,1.6041273
-1.4379715,1.8858985
-1.322124,1.6559517
-1.4527776,1.9341195
-1.3390776,1.7055336
-1.4667106,1.9824591
-1.1762769,1.4960423
-1.4841242,2.0300658
-1.2118149,1.5462033
-1.2428662,1.5697169
-1.2522336,1.5971446
-1.2787901,1.6218034
-1.2803719,1.649773
-1.2998328,1.6744497
-1.2986484,1.7027799
-1.3158258,1.7262567
-1.3171278,1.7519524
-1.3332367,1.7766551
-1.1691579,1.5457016
-1.1798152,1.5728612
-1.2058127,1.5983366
-1.2144116,1.6249461
-1.2386115,1.6488823
-1.3896859,1.9282032
-1.2623514,1.6972692
-1.2842666,1.7206804
-1.2888424,1.7467097
-1.3100227,1.7698431
-1.1178205,1.5416919
-1.1262233,1.5689535
-1.1529809,1.593011
-1.1779097,1.6168336
-1.1836923,1.6436118
-1.2077576,1.667216
-1.3890182,1.9444788
-1.2306556,1.7158971
-1.2488098,1.7401896
-1.4201885,2.0156796
-1.057999,1.5316156
-1.0840734,1.5568501
-1.1101779,1.5811839
-1.1169237,1.6085149
-1.1418803,1.6315023
-1.1656299,1.6565685
-1.1700068,1.6833837
-1.1927885,1.7070467
-1.214436,1.7307183
-1.0251039,1.4944212
-1.035884,1.5206053
-1.0611593,1.5476114
-1.0862558,1.5725061
-1.3037267,1.8549529
-1.1098012,1.6241457
-1.1330464,1.6485121
-1.1582888,1.6719469
-1.1628574,1.6994997
-0.9772462,1.4573381
-1.0039557,1.4821376
-1.0294225,1.5091108
-1.2463998,1.7999163
-1.055775,1.5614679
-1.0795234,1.5879139
-1.1040484,1.612544
-1.3201797,1.8975357
-0.92195576,1.3924102
-0.94912297,1.4193786
-0.97636384,1.4454497
-1.0033178,1.4733835
-1.0091729,1.5023042
-1.0338894,1.5279688
-1.0615066,1.5535712
